epoch,accuracy,loss,precision,recall,roc_auc
27,0.8444880247116089,0.35295572876930237,0.8188830018043518,0.7480686902999878,0.9216719269752502
28,0.8446989059448242,0.3504754304885864,0.8182463645935059,0.749709963798523,0.922744870185852
29,0.8460273146629333,0.3486015200614929,0.821762204170227,0.7492572069168091,0.9234334230422974
30,0.846754789352417,0.3479832112789154,0.8224026560783386,0.7508418560028076,0.9236191511154175
31,0.8478196859359741,0.34678784012794495,0.8216055035591125,0.7556241154670715,0.9244112968444824
32,0.847693145275116,0.34689825773239136,0.8240731954574585,0.7516907453536987,0.9241735935211182
33,0.8481043577194214,0.3461223542690277,0.8221893906593323,0.7557655572891235,0.9244821667671204
34,0.8483679294586182,0.344262957572937,0.8223062753677368,0.756501317024231,0.9253668189048767
35,0.8477774858474731,0.3444218933582306,0.8220592141151428,0.7548317909240723,0.9251096844673157
36,0.8492218852043152,0.34253591299057007,0.8236615657806396,0.7574917078018188,0.9262862205505371
37,0.8497490882873535,0.34244081377983093,0.8227030634880066,0.7606610059738159,0.9260808229446411
38,0.8506346940994263,0.34099218249320984,0.8252426981925964,0.76006680727005,0.9268322587013245
39,0.8486315011978149,0.34164851903915405,0.8237563371658325,0.755341112613678,0.9264273643493652
40,0.848863422870636,0.3418494462966919,0.8226420879364014,0.7577180862426758,0.9265771508216858
41,0.8500232100486755,0.34053221344947815,0.8238741159439087,0.7599253058433533,0.9270684719085693
42,0.8504976630210876,0.3408218026161194,0.8246938586235046,0.7603780627250671,0.9268523454666138
43,0.8508455753326416,0.33987370133399963,0.8261712789535522,0.7594725489616394,0.9273834228515625
44,0.851288378238678,0.33891260623931885,0.824005126953125,0.7640566825866699,0.9280732274055481
45,0.8515519499778748,0.33728963136672974,0.8256886601448059,0.7625569701194763,0.9284309148788452
46,0.851794421672821,0.338724285364151,0.8263710141181946,0.7624154686927795,0.928134024143219
47,0.8519420623779297,0.33779704570770264,0.8253483176231384,0.7643679976463318,0.9283928871154785
48,0.8527222275733948,0.33725523948669434,0.8256827592849731,0.7665468454360962,0.9287323355674744
49,0.853049099445343,0.33724382519721985,0.8267428278923035,0.766150712966919,0.9288570284843445
50,0.853006899356842,0.3360409438610077,0.8267615437507629,0.7659808993339539,0.9293191432952881
51,0.853122889995575,0.33705848455429077,0.8272793889045715,0.7656413316726685,0.928982675075531
52,0.8523005247116089,0.3357769548892975,0.8244797587394714,0.7668298482894897,0.9294424057006836
53,0.8524375557899475,0.33571550250053406,0.8259966373443604,0.7651320099830627,0.9295753240585327
54,0.8533759117126465,0.3351476788520813,0.8276863694190979,0.765924334526062,0.9298887252807617
55,0.8543986082077026,0.33444106578826904,0.8292802572250366,0.7671411037445068,0.9302164316177368
56,0.8529014587402344,0.3344910144805908,0.8271483778953552,0.7650753855705261,0.9302611947059631
57,0.8544829487800598,0.33419233560562134,0.8277384042739868,0.7696030139923096,0.9304681420326233
58,0.8529225587844849,0.33475613594055176,0.8261811137199402,0.7665185928344727,0.930095374584198
59,0.8534075617790222,0.3355088233947754,0.8273218870162964,0.7665468454360962,0.9297594428062439
60,0.8544723987579346,0.33443185687065125,0.8284328579902649,0.7685843110084534,0.930326521396637
61,0.8536394834518433,0.33479195833206177,0.8273578882217407,0.7672826051712036,0.930107831954956
62,0.8541139364242554,0.3337702453136444,0.8281345367431641,0.7677919864654541,0.9306149482727051
63,0.8557692170143127,0.33248433470726013,0.8301576375961304,0.7705367803573608,0.931370198726654
64,0.8546516299247742,0.3327826261520386,0.8285618424415588,0.7690087556838989,0.9309884905815125
65,0.8550733923912048,0.33307990431785583,0.8307244777679443,0.7673957943916321,0.9310944676399231
66,0.8543775081634521,0.3328357934951782,0.8285862803459167,0.7680466175079346,0.9311050176620483
67,0.8540928363800049,0.3339121341705322,0.826906681060791,0.7694615125656128,0.9308295845985413
68,0.8551366329193115,0.3316379189491272,0.8288820385932922,0.7701972126960754,0.9317625761032104
69,0.8564334511756897,0.33146509528160095,0.8301817774772644,0.7727439999580383,0.9319183230400085
70,0.8544934988021851,0.3321126103401184,0.8271661400794983,0.7704519033432007,0.9315442442893982
71,0.8552631735801697,0.33166807889938354,0.829124927520752,0.7702821493148804,0.93178790807724
72,0.8562542200088501,0.3309020400047302,0.8294126391410828,0.7732250690460205,0.9321750998497009
73,0.8561593294143677,0.33078283071517944,0.8285878896713257,0.7740739583969116,0.9323537945747375
74,0.8564756512641907,0.33034056425094604,0.8284651637077332,0.7753190398216248,0.9324986934661865
75,0.8560011982917786,0.33165788650512695,0.8294684290885925,0.7722912430763245,0.9318889379501343
76,0.8563385605812073,0.3309893310070038,0.8284772038459778,0.7748379707336426,0.9322873950004578
77,0.8570554852485657,0.3301764726638794,0.8310081958770752,0.7736778259277344,0.9326031804084778
78,0.8561804294586182,0.3300391137599945,0.8291366100311279,0.7733665108680725,0.932498574256897
79,0.8561066389083862,0.3304324448108673,0.8288208842277527,0.7735646367073059,0.9325146675109863
80,0.8572031259536743,0.3292730450630188,0.831664502620697,0.773253321647644,0.932865560054779
81,0.8566653728485107,0.32913658022880554,0.8304558992385864,0.7731401324272156,0.9330216646194458
82,0.8560117483139038,0.3303881883621216,0.8297141194343567,0.7719799876213074,0.9325593113899231
83,0.8568130135536194,0.3288682997226715,0.8310309052467346,0.7728288769721985,0.9331426024436951
84,0.856718122959137,0.3299868106842041,0.829720139503479,0.7743569612503052,0.9327978491783142
85,0.8574350476264954,0.3285668194293976,0.8305906653404236,0.7755454182624817,0.9336167573928833
86,0.8555899858474731,0.32898080348968506,0.8281079530715942,0.7728288769721985,0.9332637786865234
87,0.8569079041481018,0.3291429281234741,0.8304740190505981,0.7739324569702148,0.9333004951477051
88,0.8581414222717285,0.32790207862854004,0.8321192264556885,0.7757717967033386,0.9338327050209045
89,0.8572136759757996,0.3297841548919678,0.8288671374320984,0.7772432565689087,0.9331393241882324
90,0.8585947751998901,0.32805728912353516,0.8324791789054871,0.7767904996871948,0.9339258074760437
91,0.8572347164154053,0.32904404401779175,0.8295935392379761,0.7762811779975891,0.9335300922393799
92,0.8584260940551758,0.32850122451782227,0.8319144248962402,0.7770168781280518,0.9336143732070923
93,0.8560011982917786,0.33005011081695557,0.8290084600448608,0.772942066192627,0.9331690669059753
94,0.8579516410827637,0.3278682231903076,0.8314034342765808,0.7761396765708923,0.9339555501937866
95,0.8580254912376404,0.32819440960884094,0.8322245478630066,0.7752341628074646,0.9337882995605469
96,0.8569290041923523,0.328613817691803,0.8288865685462952,0.7762528657913208,0.9337667226791382
97,0.8577408194541931,0.328601598739624,0.8304992318153381,0.7767056226730347,0.9338449239730835
98,0.8569290041923523,0.32913923263549805,0.8306649923324585,0.7737343907356262,0.9333940744400024
99,0.8573085069656372,0.3276346027851105,0.8303887844085693,0.7754039168357849,0.9341248273849487
100,0.8578673005104065,0.32716166973114014,0.8305007815361023,0.7771300673484802,0.9343685507774353
101,0.8581098318099976,0.32751473784446716,0.8326087594032288,0.7749794721603394,0.9340828061103821
102,0.8576459288597107,0.3273504972457886,0.8314964771270752,0.7749794721603394,0.9341839551925659
103,0.8585420846939087,0.32686421275138855,0.8312080502510071,0.7784034609794617,0.9344457983970642
104,0.8581203818321228,0.32671937346458435,0.8306437134742737,0.7777809500694275,0.934731662273407
105,0.8589637875556946,0.32637783885002136,0.8324553370475769,0.7780638933181763,0.9347236156463623
106,0.8576353788375854,0.32822513580322266,0.8302280306816101,0.776733934879303,0.9340988993644714
107,0.8566864728927612,0.32729992270469666,0.8305667042732239,0.7730552554130554,0.93442702293396
