threshold,accuracy,precision,recall,f1,roc_auc,tn,fp,fn,tp
0.216,0.7944122298365841,0.6607795371498173,0.9210526315789473,0.7695035460992907,0.9276296056542503,8560,3342,558,6510
0.217,0.7948866631523458,0.661514997458058,0.920486700622524,0.7698041767733539,0.9276296056542503,8573,3329,562,6506
0.218,0.7952029520295203,0.6621167362738107,0.9196378041878891,0.769914124962985,0.9276296056542503,8585,3317,568,6500
0.219,0.7960991038481814,0.6634320735444331,0.9189303904923599,0.7705540396251038,0.9276296056542503,8607,3295,573,6495
0.22,0.7965735371639431,0.6642104185856105,0.9182229767968307,0.770829621711503,0.9276296056542503,8621,3281,578,6490
0.221,0.7972061149182921,0.6650948231676064,0.9179400113186191,0.7713249717648457,0.9276296056542503,8635,3267,580,6488
0.222,0.7977332630469162,0.6659135257266099,0.9173740803621958,0.7716750966974115,0.9276296056542503,8649,3253,584,6484
0.223,0.7979968371112283,0.6663582150935636,0.9169496321448783,0.7718232702155532,0.9276296056542503,8657,3245,587,6481
0.224,0.7985239852398524,0.6670784434836319,0.9168081494057725,0.7722559885591705,0.9276296056542503,8668,3234,588,6480
0.225,0.7988402741170268,0.6676634357599505,0.9161007357102433,0.7723965167601098,0.9276296056542503,8679,3223,593,6475
0.226,0.7992092778070637,0.6681804107751058,0.9159592529711376,0.7726920093095423,0.9276296056542503,8687,3215,594,6474
0.227,0.7992092778070637,0.6683889635217526,0.9151103565365025,0.7725291131681099,0.9276296056542503,8693,3209,600,6468
0.228,0.7995255666842382,0.6688734871211337,0.9148273910582909,0.7727517179563789,0.9276296056542503,8701,3201,602,6466
0.229,0.8000527148128624,0.6696363824717705,0.9145444255800792,0.7731595000299025,0.9276296056542503,8713,3189,604,6464
0.23,0.800263574064312,0.6700549735504616,0.9139784946236559,0.7732359806092525,0.9276296056542503,8721,3181,608,6460
0.231,0.8010015814443858,0.6710293964890413,0.9139784946236559,0.773884396525906,0.9276296056542503,8735,3167,608,6460
0.232,0.8016868740115972,0.6719367588932806,0.9139784946236559,0.7744874715261959,0.9276296056542503,8748,3154,608,6460
0.233,0.8022140221402214,0.6727443217336945,0.9135540464063384,0.7748709948397936,0.9276296056542503,8761,3141,611,6457
0.234,0.8022140221402214,0.6729966611018364,0.9125636672325976,0.7746817199135239,0.9276296056542503,8768,3134,618,6450
0.235,0.8026357406431207,0.6736314249895529,0.9122807017543859,0.775,0.9276296056542503,8778,3124,620,6448
0.236,0.8033737480231945,0.6746546672247803,0.9121392190152802,0.7756256015399422,0.9276296056542503,8793,3109,621,6447
0.237,0.8037954665260938,0.6754404362416108,0.9112903225806451,0.775837147675259,0.9276296056542503,8807,3095,627,6441
0.238,0.8041117554032683,0.6759764804703906,0.9108658743633277,0.776036644165863,0.9276296056542503,8816,3086,630,6438
0.239,0.8042698998418556,0.6764860599684377,0.909734012450481,0.7759609002594582,0.9276296056542503,8827,3075,638,6430
0.24,0.8045861887190301,0.676987888362296,0.9094510469722694,0.7761878886675119,0.9276296056542503,8835,3067,640,6428
0.241,0.8046916183447549,0.6772425424264783,0.9090265987549518,0.7762005436424041,0.9276296056542503,8840,3062,643,6425
0.242,0.8055877701634159,0.6784582893347413,0.9090265987549518,0.7769984278631031,0.9276296056542503,8857,3045,643,6425
0.243,0.8059567738534528,0.679073702019668,0.9086021505376344,0.7772465960665658,0.9276296056542503,8867,3035,646,6422
0.244,0.8063257775434898,0.6796527630743172,0.9083191850594228,0.77752210245852,0.9276296056542503,8876,3026,648,6420
0.245,0.806483921982077,0.6799449094183706,0.9080362195812111,0.7776094990004241,0.9276296056542503,8881,3021,650,6418
0.246,0.8068529256721139,0.6806794055201698,0.9071873231465761,0.7777777777777778,0.9276296056542503,8894,3008,656,6412
0.247,0.8070637849235636,0.6811224489795918,0.9066213921901528,0.7778587035688274,0.9276296056542503,8902,3000,660,6408
0.248,0.8073800738007381,0.6816730523627076,0.9061969439728353,0.7780612244897959,0.9276296056542503,8911,2991,663,6405
0.249,0.8075382182393253,0.6819682607306422,0.9059139784946236,0.778149115877742,0.9276296056542503,8916,2986,665,6403
0.25,0.8078017923036374,0.6824872013651877,0.9053480475382003,0.7782777912916565,0.9276296056542503,8925,2977,669,6399
0.251,0.8079599367422245,0.6829007796646374,0.9046406338426712,0.7782849491814253,0.9276296056542503,8933,2969,674,6394
0.252,0.8081180811808119,0.6833547282841249,0.9037917374080362,0.7782651072124757,0.9276296056542503,8942,2960,680,6388
0.253,0.8084343700579862,0.6838723495395159,0.9035087719298246,0.7784956723150067,0.9276296056542503,8950,2952,682,6386
0.254,0.8090669478123352,0.6848315812057498,0.9032258064516129,0.7790115924344112,0.9276296056542503,8964,2938,684,6384
0.255,0.8093832366895097,0.685431886549205,0.9026598754951896,0.7791890571568149,0.9276296056542503,8974,2928,688,6380
0.256,0.8097522403795466,0.686027750887383,0.902376910016978,0.779468377635197,0.9276296056542503,8983,2919,690,6378
0.257,0.8099103848181339,0.6863695090439277,0.9019524617996605,0.7795304475421864,0.9276296056542503,8989,2913,693,6375
0.258,0.8105956773853453,0.6874123611260922,0.9016694963214488,0.7800967011445009,0.9276296056542503,9004,2898,695,6373
0.259,0.8106483921982077,0.6877295312162454,0.9008205998868138,0.7799828494426069,0.9276296056542503,9011,2891,701,6367
0.26,0.8107538218239325,0.6881220250973604,0.8999717034521788,0.7799166257969593,0.9276296056542503,9019,2883,707,6361
0.261,0.8111755403268318,0.6888407367280607,0.8995472552348613,0.7802184317094122,0.9276296056542503,9030,2872,710,6358
0.262,0.8120189773326305,0.6900781589231437,0.8994057724957555,0.7809582309582309,0.9276296056542503,9047,2855,711,6357
0.263,0.8123879810226674,0.6907687289333478,0.8988398415393322,0.7811865969873962,0.9276296056542503,9058,2844,715,6353
0.264,0.812598840274117,0.6913190284282758,0.8979909451046972,0.7812173056803495,0.9276296056542503,9068,2834,721,6347
0.265,0.8131259884027412,0.6921147344312357,0.8978494623655914,0.781671491038985,0.9276296056542503,9079,2823,722,6346
0.266,0.8129678439641539,0.6921816990609303,0.8968590831918506,0.7813385923825958,0.9276296056542503,9083,2819,729,6339
0.267,0.8133368476541908,0.692795452060785,0.896576117713639,0.7816219549799568,0.9276296056542503,9092,2810,731,6337
0.268,0.8136004217185029,0.6933435515655791,0.8960101867572157,0.781755338847056,0.9276296056542503,9101,2801,735,6333
0.269,0.8136531365313653,0.6935042173293898,0.895727221279004,0.7817497067358152,0.9276296056542503,9104,2798,737,6331
0.27,0.8139167105956774,0.6940118447027857,0.8953027730616865,0.781910292845669,0.9276296056542503,9112,2790,740,6328
0.271,0.8141802846599895,0.6943926259190167,0.8953027730616865,0.7821519065570731,0.9276296056542503,9117,2785,740,6328
0.272,0.8143911439114391,0.6948258815775019,0.894878324844369,0.7822645476470225,0.9276296056542503,9124,2778,743,6325
0.273,0.8148128624143385,0.6955230447695523,0.8945953593661573,0.7825979330404109,0.9276296056542503,9134,2768,745,6323
0.274,0.8151818661043754,0.6961453744493392,0.8943123938879457,0.782883329204855,0.9276296056542503,9143,2759,747,6321
0.275,0.815392725355825,0.6965388007054674,0.894029428409734,0.7830235439900868,0.9276296056542503,9149,2753,749,6319
0.276,0.8154981549815498,0.6969964664310954,0.8930390492359932,0.7829322748697594,0.9276296056542503,9158,2744,756,6312
0.277,0.8158144438587243,0.6975022104332449,0.8928975664968873,0.7831968230330106,0.9276296056542503,9165,2737,757,6311
0.278,0.8161834475487612,0.6980860714680828,0.8927560837577816,0.7835102750356988,0.9276296056542503,9173,2729,758,6310
0.279,0.816552451238798,0.6986271036315324,0.8927560837577816,0.7838509316770186,0.9276296056542503,9180,2722,758,6310
0.28,0.8169214549288351,0.6992131220215007,0.8926146010186757,0.7841650612143434,0.9276296056542503,9188,2714,759,6309
0.281,0.817185028993147,0.6997780244173141,0.8920486700622524,0.7843015300410499,0.9276296056542503,9197,2705,763,6305
0.282,0.817290458618872,0.7002000889284127,0.8911997736276174,0.7842380478087649,0.9276296056542503,9205,2697,769,6299
0.283,0.8176067474960463,0.7007567326953038,0.8909168081494058,0.784477388812757,0.9276296056542503,9213,2689,771,6297
0.284,0.8178703215603584,0.7012813370473537,0.8904923599320883,0.7846412765692202,0.9276296056542503,9221,2681,774,6294
0.285,0.8181866104375329,0.701840490797546,0.8902093944538766,0.784881182560968,0.9276296056542503,9229,2673,776,6292
